xpath,table,form
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecuri/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionFormTy,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionPrice/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/ownershipNature/directOrIndirectOwnership/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionAmounts/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionAmounts/transactionPricePerShare/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionAmounts/transactionShares/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/underlyingSe/underlyingSecurityShares/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/underlyingSe/underlyingSecurityTitle/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transaction/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeHolding/ownershipNature/directOrIndirec/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirec/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/transactionCo,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeSecu/conversionOrExercisePrice/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/exerciseDate/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/expirationDate/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/securityTitle/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/transactionCoding/equitySwapInvolved,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/transactionCoding/transactionCode,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/transactionCoding/transactionFormType,form345_derivative_security,4/A
/ownershipDocument/derivativeSecu/transactionDate/value,form345_derivative_security,4/A
/ownershipDocument/nonDerivativeSec/securityTitle/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSec/transactionCoding/equitySwapInvolved,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSec/transactionCoding/transactionCode,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSec/transactionCoding/transactionFormType,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSec/transactionDate/value,form345_non_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionAcqui/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAm/transactionAcquiredDisposedCode/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAm/transactionPricePerShare/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAm/transactionShares/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/natureOfO/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underlyingSec/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactio/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/equitySwapInvol,form345_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransact/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecuritySh/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeSecurity/securityT/value,form345_non_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sharesOwnedFollo/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativ/securityTitle/value,form345_non_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativ/transactionCoding/transactionFormType,form345_non_derivative_holding,4/A
/ownershipDocument/ownerSignatu/signatureDate,form345_owner_signature,4/A
/ownershipDocument/ownerSignatu/signatureName,form345_owner_signature,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/valu,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeT/conversionOrExercisePrice/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeT/exerciseDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeT/expirationDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeT/securityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeT/transactionCoding/transactionFormType,form345_derivative_holding,4/A
/ownershipDocument/footno/footnote/@id,form345_footnote,4/A
/ownershipDocument/derivativeTransaction/transactionAmounts/transactionAcquiredDisposedC/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeHolding/postTransac/sharesOwnedFollowingTransaction/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transacti/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeT/transactionCoding/equitySwapInvolved,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeT/transactionCoding/transactionCode,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeT/transactionDate/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyin/underlyingSecurityShares/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyin/underlyingSecurityTitle/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity/ownershipNature/directOrIndirectOwnership/valu,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativ/conversionOrExercisePrice/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativ/exerciseDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativ/expirationDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativ/securityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativ/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativ/transactionCoding/transactionCode,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativ/transactionDate/value,form345_non_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeHolding/securityTit/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/directOrIn/value,form345_non_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/transactionAmounts/transact/value,form345_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwned/footnoteId/@id,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transac/value,form345_derivative_transaction,4/A
/ownershipDocument/footno/footnote,form345_footnote,4/A
/ownershipDocument/ownerSign/signatureDate,form345_owner_signature,4/A
/ownershipDocument/ownerSign/signatureName,form345_owner_signature,4/A
/ownershipDocument/derivativeSecurity/ownerSignature/signatureDate,form345_derivative_table_signature,4/A
/ownershipDocument/derivativeSecurity/ownerSignature/signatureName,form345_derivative_table_signature,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securi/value,form345_non_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/exerciseDate/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/expirationDate/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/postTran/sharesOwnedFollowingTransaction/value,form345_non_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/securit/value,form345_derivative_security,4/A
/ownershipDocument/ownerSignature/signatureNa,form345_owner_signature,4/A
/ownershipDocument/derivativeSecurity/postTrans/sharesOwnedFollowingTransaction/value,form345_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/sharesOwned/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeHolding/exerc/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/postTra/sharesOwnedFollowingTransaction/value,form345_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeHolding/postTransactionAmounts/sharesOwnedFollowi/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/owner/directOrIndirectOwnership/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/owner/natureOfOwnership/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/ownerSignature/signatureDate,form345_non_derivative_table_signature,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/ownerSignature/signatureName,form345_non_derivative_table_signature,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/natureOfOwnership/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transa/equitySwapInvolved,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transa/transactionCode,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transa/transactionFormType,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeT/postTransactionAmounts/sharesOwnedFollowingTransaction/valu,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwapIn,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransaction/underlyingSecurityTitle/value,form345_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeTable/derivativeTransaction/underlyingSecurityTitle/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity/securityTitle/conversionOrExercisePrice/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/exerciseDate/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/expirationDate/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/transactionCoding/equitySwapInvolved,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/transactionCoding/transactionCode,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/transactionCoding/transactionFormType,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/securityTitle/transactionDate/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/transa/transactionAcquiredDisposedCode/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/transa/transactionShares/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/transa/transactionValue/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/trans/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/trans/transactionAcquiredDisposedCode/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/trans/transactionPricePerShare/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/trans/transactionShares/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity/secur/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/underl/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/postTransactionAmounts/sharesOwne/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransact/postTransactionAmounts/sharesOwnedFo/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securityTitle/transactionCoding/equitySwapInvolved,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securityTitle/transactionCoding/transactionCode,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securityTitle/transactionCoding/transactionFormType,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/securityTitle/transactionDate/value,form345_non_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeHolding/securityTitle/valu,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeHolding/sharesOwnedFollowingTransaction/value,form345_derivative_holding,4/A
/ownershipDocument/nonDer/securityTitle/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDer/transactionCoding/equitySwapInvolved,form345_non_derivative_security,4/A
/ownershipDocument/nonDer/transactionCoding/transactionCode,form345_non_derivative_security,4/A
/ownershipDocument/nonDer/transactionCoding/transactionFormType,form345_non_derivative_security,4/A
/ownershipDocument/nonDer/transactionDate/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/footnotes/footnote,form345_derivative_footnote,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conve/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transac/value,form345_non_derivative_security,4/A
/ownershipDocument/derivativeSecurity/conver/footnoteId/@id,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/deemedExecutionDate/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/exerciseDate/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/expirationDate/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/transactionCoding/equitySwapInvolved,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/transactionCoding/transactionCode,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/transactionCoding/transactionFormType,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/transactionDate/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/post/sharesOwnedFollowingTransaction/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/val,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/conversionOrExercisePrice/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/exerciseDate/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/expirationDate/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/securityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionCoding/transactionFormType,form345_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/tra/footnoteId/@id,form345_derivative_security,4/A
/ownershipDocument/owner/signatureDate,form345_owner_signature,4/A
/ownershipDocument/owner/signatureName,form345_owner_signature,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionDate/transactionCoding/equitySwapInvolved,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionDate/transactionCoding/transactionCode,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/transactionDate/transactionCoding/transactionFormType,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/shar/footnoteId/@id,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivativeTransaction/underlyingSecurityShares/value,form345_derivative_transaction,4/A
/ownershipDocument/reportingOwner/derivativeTable/derivativeTransaction/underlyingSecurityShares/value,form345_derivative_transaction,4/A
/ownershipDocument/transactionCoding/equitySwapInvolved,form345_non_derivative_security,4/A
/ownershipDocument/transactionCoding/transactionCode,form345_non_derivative_security,4/A
/ownershipDocument/transactionCoding/transactionFormType,form345_non_derivative_security,4/A
/ownershipDocument/transactionDate/value,form345_non_derivative_security,4/A
/ownershipDocument/derivativeSecurity/conver/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/expirationDate/val,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/securityTitle/val,form345_non_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/underlyingSecurity/unde/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/underlyingSecurity/und/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeHolding/se/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionAmounts/transactionPricePerShare/value/footnoteId/@id,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/postTransactionAmounts/shar/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/tr/value,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionCoding/equitySwapInvolved,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionCoding/transactionCode,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/derivativeTable/derivat/transactionDate/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/ownershipNature/dire/value,form345_non_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeHolding/un/underlyingSecurityShares/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeHolding/un/underlyingSecurityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/un/underlyingSecurityShares/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/un/underlyingSecurityTitle/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/na/value,form345_non_derivative_transaction,4/A
/ownershipDocument/conversionOrExercisePrice/value,form345_derivative_security,4/A
/ownershipDocument/exerciseDate/value,form345_derivative_security,4/A
/ownershipDocument/expirationDate/value,form345_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/nonDerivativeTransaction/transactionAmounts/transactionPricePerShare/val,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeHolding/postTransactionAmounts/sha/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeSecurity/tra/equitySwapInvolved,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/tra/transactionCode,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/tra/transactionFormType,form345_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/po/sharesOwnedFollowingTransaction/value,form345_non_derivative_transaction,4/A
/ownershipDocument/footnote/@id,form345_footnote,4/A
/ownershipDocument/footnotes/ownerSignature/signatureDate,form345_non_derivative_table_signature,4/A
/ownershipDocument/footnotes/ownerSignature/signatureName,form345_non_derivative_table_signature,4/A
/ownershipDocument/derivativeTable/de/conversionOrExercisePrice/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/de/exerciseDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/de/expirationDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/de/securityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/ownerSignature/signature,form345_owner_signature,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeHolding/ownershipNature/di/value,form345_non_derivative_holding,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/di/value,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeHolding/postT/sharesOwnedFollowingTransaction/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/u/underlyingSecurityShares/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/u/underlyingSecurityTitle/value,form345_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity/co/value,form345_derivative_security,4/A
/ownershipDocument/derivativeSecurity/postTransactionAmounts/sh/value,form345_derivative_security,4/A
/ownershipDocument/derivativeTable/d/conversionOrExercisePrice/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/d/exerciseDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/d/expirationDate/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/d/securityTitle/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/d/transactionCoding/transactionFormType,form345_derivative_holding,4/A
/ownershipDocument/nonDeri/nonDerivativeTransaction/tran/equitySwapInvolved,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDeri/nonDerivativeTransaction/tran/transactionCode,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDeri/nonDerivativeTransaction/tran/transactionFormType,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeTable/d/postTransactionAmounts/sharesOwnedFollowingTransaction/val,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeHolding/value,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/d/transactionCoding/equitySwapInvolved,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/d/transactionCoding/transactionCode,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/d/transactionDate/value,form345_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/postTransactionAmounts/shar/footnoteId/@id,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/tra/transactionAcquiredDisposedCode/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/tra/transactionShares/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/tra/transactionValue/value,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/equitySwa,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/postTransactionAmounts/shar/value,form345_non_derivative_security,4/A
/ownershipDocument/reportingOwner/reportingOwnerRelationship/isOther/officerTitle,form345_reporting_owner,4/A
/ownershipDocument/derivativeTable/derivativeHolding/underlyingSecurity/underlyingSecurityShares/va,form345_derivative_holding,4/A
/ownershipDocument/nonDeri/nonDerivativeTransaction/transactionCoding/transact,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity/value,form345_derivative_security,4/A
/ownershipDocument/footnote,form345_footnote,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/transactionAmounts/transactionAcquiredDisposedCode/va,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/tran,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/transactionCoding/tran,form345_non_derivative_security,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/ownershipNature/directOrIndirectOwnership/v,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionAmounts/transactionShares/v,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeSecurity/nonDerivativeSecurity/nonDerivativeSecurity/transactionCoding/equity,form345_non_derivative_security,4/A
/ownershipDocument/derivativeTable/derivativeHolding/securityTitle/v,form345_derivative_holding,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/conversionOrExercisePrice/v,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/expirationDate/v,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/tra,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/postTransactionAmounts/sharesOwnedFollowingTransaction,form345_derivative_transaction,4/A
/ownershipDocument/derivativeTable/derivativeTransaction/transactionCoding/tr,form345_derivative_transaction,4/A
/ownershipDocument/derivativeSecurity,form345,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/eq,form345_non_derivative_transaction,4/A
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transactionCoding/e,form345_non_derivative_transaction,4/A
/ownershipDocument/derivativeHolding/ownershipNature/directOrIndirectOwnership/value,form345_derivative_holding,5
/ownershipDocument/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_derivative_holding,5
/ownershipDocument/derivativeTable/underlyingSecurity/underlyingSecurityShares/value,form345_derivative_holding,5
/ownershipDocument/derivativeTable/underlyingSecurity/underlyingSecurityTitle/value,form345_derivative_holding,5
/ownershipDocument/nonDerivativeTable/nonDer/ownershipNature/directOrIndirectOwnership/value,form345_non_derivative_table_misc,5
/ownershipDocument/nonDerivativeTable/nonDer/postTransactionAmounts/sharesOwnedFollowingTransaction/value,form345_non_derivative_table_misc,5
/ownershipDocument/nonDerivativeTable/nonDer/ownershipNature/natureOfOwnership/value,form345_non_derivative_holding,5
/ownershipDocument/derivativeHolding/conversionOrExercisePrice/value,form345_derivative_holding,5
/ownershipDocument/derivativeHolding/exerciseDate/value,form345_derivative_holding,5
/ownershipDocument/derivativeHolding/expirationDate/value,form345_derivative_holding,5
/ownershipDocument/derivativeHolding/securityTitle/value,form345_derivative_holding,5
/ownershipDocument/nonDerivativeTable/nonDerivativeTransaction/transa/value,form345_non_derivative_transaction,5
/ownershipDocument/reportingOwner/reportingOwnerRelationship/isOth,form345_reporting_owner,5
/ownershipDocument/nonDerivativeTable/nonDer/securityTitle/value,form345_non_derivative_holding,5
/ownershipDocument/documentType/form3HoldingsReported,form345,5
/ownershipDocument/documentType/form4TransactionsReported,form345,5
/ownershipDocument/derivativeTable/derivativeHolding/derivativeHolding/postTransactionAmounts/sharesOwnedFollowingTransaction/footnoteId/@id,form345_derivative_holding,5
